name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
ndt_t[35165],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35166],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35167],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35168],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35169],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35170],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35171],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35172],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35173],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35174],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35175],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35176],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35177],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35178],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35179],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35180],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35181],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35182],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35183],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35184],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35185],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35186],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35187],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35188],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35189],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35190],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35191],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35192],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35193],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35194],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35195],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35196],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35197],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35198],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35199],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35200],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35201],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35202],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35203],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35204],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35205],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35206],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35207],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35208],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35209],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35210],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35211],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35212],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35213],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35214],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35215],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35216],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35217],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35218],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35219],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35220],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35221],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35222],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35223],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35224],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35225],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35226],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35227],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35228],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35229],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35230],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35231],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35232],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35233],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35234],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35235],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35236],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35237],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35238],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35239],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35240],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35241],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35242],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35243],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35244],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35245],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35246],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35247],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35248],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35249],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35250],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35251],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35252],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35253],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35254],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35255],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35256],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35257],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35258],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35259],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35260],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35261],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35262],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35263],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35264],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35265],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35266],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35267],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35268],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35269],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35270],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35271],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35272],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35273],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35274],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35275],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35276],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35277],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35278],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35279],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35280],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35281],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35282],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35283],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35284],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35285],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35286],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35287],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35288],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35289],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35290],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35291],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35292],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35293],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35294],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35295],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35296],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35297],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35298],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35299],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35300],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35301],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35302],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35303],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35304],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35305],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35306],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35307],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35308],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35309],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35310],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
ndt_t[35311],0.13,0.0054,0.031,0.11,0.13,0.15,33.0,0.00035,1.2
threshold_sbj_word[66],1.3,0.015,0.12,1.1,1.2,1.4,69.0,0.00072,1.1
ndt_sbj[33],0.92,0.018,0.14,0.75,0.85,1.1,59.0,0.00062,1.1
ndt_sbj[43],0.9,0.045,0.34,0.42,1.1,1.3,57.0,0.00059,1.1
ndt_sbj[66],0.95,0.018,0.14,0.76,1.0,1.1,56.0,0.00058,1.1
ndt_sbj[88],0.81,0.013,0.063,0.74,0.81,0.87,22.0,0.00023,1.1
ndt_sbj[96],0.32,0.053,0.3,0.13,0.26,0.45,33.0,0.00035,1.2
log_lik[11722],-17.0,0.75,5.9,-23.0,-15.0,-8.8,62.0,0.00065,1.1
log_lik[15384],-18.0,0.81,6.0,-23.0,-23.0,-8.7,55.0,0.00058,1.1
log_lik[23886],-17.0,0.86,6.3,-23.0,-23.0,-8.0,54.0,0.00057,1.1
log_lik[23889],-1.3,0.092,0.76,-2.5,-1.2,-0.32,68.0,0.00072,1.1
log_lik[32000],-9.4,0.7,3.5,-15.0,-8.7,-5.5,26.0,0.00027,1.1
log_lik[32001],-0.83,0.097,0.46,-1.3,-0.77,-0.38,23.0,0.00024,1.1
log_lik[32002],1.3,0.045,0.27,0.93,1.3,1.6,35.0,0.00037,1.1
log_lik[32003],-0.18,0.039,0.24,-0.55,-0.15,0.12,37.0,0.00039,1.1
log_lik[32040],1.4,0.01,0.071,1.3,1.4,1.5,48.0,0.00051,1.1
log_lik[32043],1.4,0.014,0.079,1.3,1.4,1.5,31.0,0.00033,1.1
log_lik[32044],1.4,0.01,0.069,1.3,1.4,1.5,43.0,0.00046,1.1
log_lik[32054],1.3,0.011,0.063,1.2,1.3,1.4,34.0,0.00036,1.1
log_lik[32058],1.3,0.011,0.062,1.2,1.3,1.4,33.0,0.00035,1.1
log_lik[32070],1.2,0.01,0.06,1.1,1.2,1.3,33.0,0.00035,1.1
log_lik[32099],1.0,0.0077,0.054,0.95,1.0,1.1,49.0,0.00051,1.1
log_lik[34947],-12.0,0.36,2.8,-17.0,-12.0,-9.3,58.0,0.00061,1.1
log_lik[34948],-8.5,0.5,2.9,-9.9,-7.9,-6.6,33.0,0.00035,1.2
log_lik[34949],-1.9,0.12,0.74,-2.3,-1.8,-1.4,37.0,0.00039,1.1
log_lik[34950],-1.4,0.055,0.36,-1.7,-1.3,-1.0,42.0,0.00044,1.1
log_lik[34952],-0.23,0.018,0.17,-0.49,-0.21,-0.013,81.0,0.00085,1.1
log_lik[34953],-0.9,0.018,0.16,-1.1,-0.88,-0.69,81.0,0.00085,1.1
log_lik[35005],0.11,0.0089,0.068,0.025,0.11,0.19,57.0,0.0006,1.1
log_lik[35018],0.0013,0.0074,0.064,-0.09,-0.0011,0.086,76.0,0.0008,1.1
log_lik[35046],-0.15,0.0073,0.059,-0.23,-0.16,-0.078,65.0,0.00069,1.1
